# Sentence 1
log(p(nii | <s>)) = -5.379187107086182  [nii:shortlist]
log(p(lyhyt | ... aika on mahollisimman)) = -2.40381121635437  [lyhyt:shortlist]
log(p(</s> | ... on mahollisimman lyhyt)) = -1.0210453271865845  [</s>:shortlist]
Sentence perplexity: 444.54998425926925

# Sentence 709
log(p(vähän | <s>)) = -6.49331521987915  [vähän:shortlist]
log(p(sitä | <s> vähän)) = -4.127321720123291  [sitä:shortlist]
log(p(mä | <s> vähän sitä)) = -5.616787433624268  [mä:shortlist]
log(p(en | ... vähän sitä mä)) = -2.9128317832946777  [en:shortlist]
log(p(oo | ... sitä mä en)) = -3.3022890090942383  [oo:shortlist]
log(p(nyt | ... mä en oo)) = -4.579444408416748  [nyt:shortlist]
log(p(nähny | ... en oo nyt)) = -3.187586784362793  [nähny:shortlist]
log(p(sitä | ... oo nyt nähny)) = -5.762017726898193  [sitä:shortlist]
log(p(tehtävän | ... nyt nähny sitä)) = -11.502047538757324  [tehtävän:shortlist]
log(p(niinku | ... nähny sitä tehtävän)) = -7.696793079376221  [niinku:shortlist]
log(p(oikeestaan | ... sitä tehtävän niinku)) = -7.244480609893799  [oikeestaan:shortlist]
log(p(juurikaan | ... tehtävän niinku oikeestaan)) = -9.134666442871094  [juurikaan:shortlist]
log(p(ollenkaan | ... niinku oikeestaan juurikaan)) = -6.305648326873779  [ollenkaan:shortlist]
log(p(mutta | ... oikeestaan juurikaan ollenkaan)) = -3.8705360889434814  [mutta:shortlist]
log(p(niitä | ... juurikaan ollenkaan mutta)) = -7.2759552001953125  [niitä:shortlist]
log(p(tota | ... ollenkaan mutta niitä)) = -9.895710945129395  [tota:shortlist]
log(p(ohjelmat | ... mutta niitä tota)) = -12.805585861206055  [ohjelmat:shortlist]
log(p(näyttää | ... niitä tota ohjelmat)) = -6.7766523361206055  [näyttää:shortlist]
log(p(tosi | ... tota ohjelmat näyttää)) = -4.850828170776367  [tosi:shortlist]
log(p(omituisilta | ... ohjelmat näyttää tosi)) = -inf  [omituisilta:OOS]
log(p(ja | ... näyttää tosi omituisilta)) = -2.06880521774292  [ja:shortlist]
log(p(mä | ... tosi omituisilta ja)) = -5.529139518737793  [mä:shortlist]
log(p(luulen | ... omituisilta ja mä)) = -5.214598655700684  [luulen:shortlist]
log(p(että | ... ja mä luulen)) = -0.20735828578472137  [että:shortlist]
log(p(siinä | ... mä luulen että)) = -4.020483016967773  [siinä:shortlist]
log(p(on | ... luulen että siinä)) = -0.6474282741546631  [on:shortlist]
log(p(just | ... että siinä on)) = -4.653473854064941  [just:shortlist]
log(p(se | ... siinä on just)) = -1.313394546508789  [se:shortlist]
log(p(että | ... on just se)) = -1.7698332071304321  [että:shortlist]
log(p(tota | ... just se että)) = -7.411890983581543  [tota:shortlist]
log(p(niin | ... se että tota)) = -5.2531843185424805  [niin:shortlist]
log(p(että | ... että tota niin)) = -2.4201138019561768  [että:shortlist]
log(p(nää | ... tota niin että)) = -7.9599761962890625  [nää:shortlist]
log(p(on | ... niin että nää)) = -1.4782421588897705  [on:shortlist]
log(p(niinku | ... että nää on)) = -4.341951370239258  [niinku:shortlist]
log(p(näit | ... nää on niinku)) = -9.291687965393066  [näit:shortlist]
log(p(erikoisaloja | ... on niinku näit)) = -inf  [erikoisaloja:OOS]
log(p(että | ... niinku näit erikoisaloja)) = -5.153630256652832  [että:shortlist]
log(p(varmaan | ... näit erikoisaloja että)) = -6.93876314163208  [varmaan:shortlist]
log(p(kaikki | ... erikoisaloja että varmaan)) = -3.907200813293457  [kaikki:shortlist]
log(p(tälläset | ... että varmaan kaikki)) = -9.300960540771484  [tälläset:shortlist]
log(p(erikoisalojen | ... varmaan kaikki tälläset)) = -inf  [erikoisalojen:OOS]
log(p(osaajat | ... kaikki tälläset erikoisalojen)) = -12.917616844177246  [osaajat:shortlist]
log(p(nii | ... tälläset erikoisalojen osaajat)) = -8.522686004638672  [nii:shortlist]
log(p(niin | ... erikoisalojen osaajat nii)) = -6.392951011657715  [niin:shortlist]
log(p(ne | ... osaajat nii niin)) = -3.5095973014831543  [ne:shortlist]
log(p(toisilleen | ... nii niin ne)) = -11.756624221801758  [toisilleen:shortlist]
log(p(ni | ... niin ne toisilleen)) = -8.747255325317383  [ni:shortlist]
log(p(näyttää | ... ne toisilleen ni)) = -8.092371940612793  [näyttää:shortlist]
log(p(jotain | ... toisilleen ni näyttää)) = -6.792791843414307  [jotain:shortlist]
log(p(ni | ... ni näyttää jotain)) = -7.145135879516602  [ni:shortlist]
log(p(näyttää | ... näyttää jotain ni)) = -8.056629180908203  [näyttää:shortlist]
log(p(ihan | ... jotain ni näyttää)) = -3.076082944869995  [ihan:shortlist]
log(p(heprealta | ... ni näyttää ihan)) = -inf  [heprealta:OOS]
log(p(aina | ... näyttää ihan heprealta)) = -7.004665851593018  [aina:shortlist]
log(p(</s> | ... ihan heprealta aina)) = -1.9410748481750488  [</s>:shortlist]
Sentence perplexity: 360.69774866151033

# Sentence 710
log(p(työkaveri | <s>)) = -11.135603904724121  [työkaveri:shortlist]
log(p(on | <s> työkaveri)) = -2.1322548389434814  [on:shortlist]
log(p(tosi | <s> työkaveri on)) = -5.093313694000244  [tosi:shortlist]
log(p(intona | ... työkaveri on tosi)) = -8.761877059936523  [intona:shortlist]
log(p(niinku | ... on tosi intona)) = -8.049509048461914  [niinku:shortlist]
log(p(kokeillu | ... tosi intona niinku)) = -13.202472686767578  [kokeillu:shortlist]
log(p(sillä | ... intona niinku kokeillu)) = -6.6514129638671875  [sillä:shortlist]
log(p(tota | ... niinku kokeillu sillä)) = -7.208477020263672  [tota:shortlist]
log(p(jo | ... kokeillu sillä tota)) = -7.626938343048096  [jo:shortlist]
log(p(niinku | ... sillä tota jo)) = -6.599758148193359  [niinku:shortlist]
log(p(no | ... tota jo niinku)) = -7.709543704986572  [no:shortlist]
log(p(ennen | ... jo niinku no)) = -8.84034538269043  [ennen:shortlist]
log(p(ku | ... niinku no ennen)) = -2.069869041442871  [ku:shortlist]
log(p(mä | ... no ennen ku)) = -3.7107794284820557  [mä:shortlist]
log(p(tiesin | ... ennen ku mä)) = -5.912293434143066  [tiesin:shortlist]
log(p(että | ... ku mä tiesin)) = -1.275450587272644  [että:shortlist]
log(p(tälläst | ... mä tiesin että)) = -12.62341594696045  [tälläst:shortlist]
log(p(tehdään | ... tiesin että tälläst)) = -7.090057373046875  [tehdään:shortlist]
log(p(elikkä | ... että tälläst tehdään)) = -9.769740104675293  [elikkä:shortlist]
log(p(niinku | ... tälläst tehdään elikkä)) = -5.540550231933594  [niinku:shortlist]
log(p(varmaan | ... tehdään elikkä niinku)) = -5.989657878875732  [varmaan:shortlist]
log(p(kymmenen | ... elikkä niinku varmaan)) = -7.512022018432617  [kymmenen:shortlist]
log(p(vuotta | ... niinku varmaan kymmenen)) = -1.044337272644043  [vuotta:shortlist]
log(p(sen | ... varmaan kymmenen vuotta)) = -5.381943225860596  [sen:shortlist]
log(p(jälkeen | ... kymmenen vuotta sen)) = -0.9276340007781982  [jälkeen:shortlist]
log(p(kun | ... vuotta sen jälkeen)) = -2.774498224258423  [kun:shortlist]
log(p(koko | ... sen jälkeen kun)) = -7.353156089782715  [koko:shortlist]
log(p(homma | ... jälkeen kun koko)) = -3.049252510070801  [homma:shortlist]
log(p(on | ... kun koko homma)) = -1.7565168142318726  [on:shortlist]
log(p(keksitty | ... koko homma on)) = -4.762788772583008  [keksitty:shortlist]
log(p(ni | ... homma on keksitty)) = -3.5094573497772217  [ni:shortlist]
log(p(tota | ... on keksitty ni)) = -6.779869556427002  [tota:shortlist]
log(p(ne | ... keksitty ni tota)) = -5.720858097076416  [ne:shortlist]
log(p(on | ... ni tota ne)) = -1.2691969871520996  [on:shortlist]
log(p(kuitenkin | ... tota ne on)) = -5.789360523223877  [kuitenkin:shortlist]
log(p(tehny | ... ne on kuitenkin)) = -5.4173760414123535  [tehny:shortlist]
log(p(ihan | ... on kuitenkin tehny)) = -3.268686294555664  [ihan:shortlist]
log(p(siistejä | ... kuitenkin tehny ihan)) = -9.516437530517578  [siistejä:shortlist]
log(p(tai | ... tehny ihan siistejä)) = -5.391352653503418  [tai:shortlist]
log(p(siis | ... ihan siistejä tai)) = -3.348005533218384  [siis:shortlist]
log(p(hän | ... siistejä tai siis)) = -10.800736427307129  [hän:shortlist]
log(p(ja | ... tai siis hän)) = -5.641596794128418  [ja:shortlist]
log(p(sitten | ... siis hän ja)) = -4.895442485809326  [sitten:shortlist]
log(p(yksi | ... hän ja sitten)) = -7.396162033081055  [yksi:shortlist]
log(p(on | ... ja sitten yksi)) = -2.7185564041137695  [on:shortlist]
log(p(vaan | ... sitten yksi on)) = -4.671840190887451  [vaan:shortlist]
log(p(ostanu | ... yksi on vaan)) = -6.701707363128662  [ostanu:shortlist]
log(p(sen | ... on vaan ostanu)) = -1.405761957168579  [sen:shortlist]
log(p(ei | ... vaan ostanu sen)) = -5.93942928314209  [ei:shortlist]
log(p(oo | ... ostanu sen ei)) = -3.044374465942383  [oo:shortlist]
log(p(vissiin | ... sen ei oo)) = -6.383265018463135  [vissiin:shortlist]
log(p(tehny | ... ei oo vissiin)) = -5.16940975189209  [tehny:shortlist]
log(p(vielä | ... oo vissiin tehny)) = -5.607377052307129  [vielä:shortlist]
log(p(mitään | ... vissiin tehny vielä)) = -2.635420799255371  [mitään:shortlist]
log(p(mutta | ... tehny vielä mitään)) = -4.843222141265869  [mutta:shortlist]
log(p(tota | ... vielä mitään mutta)) = -7.2408552169799805  [tota:shortlist]
log(p(se | ... mitään mutta tota)) = -3.095102548599243  [se:shortlist]
log(p(se | ... mutta tota se)) = -6.16442346572876  [se:shortlist]
log(p(on | ... tota se se)) = -0.6875731348991394  [on:shortlist]
log(p(saanu | ... se se on)) = -6.770276069641113  [saanu:shortlist]
log(p(aikaiseks | ... se on saanu)) = -inf  [aikaiseks:OOS]
log(p(sillä | ... on saanu aikaiseks)) = -6.738117218017578  [sillä:shortlist]
log(p(niinkun | ... saanu aikaiseks sillä)) = -9.507269859313965  [niinkun:shortlist]
log(p(esimerkiks | ... aikaiseks sillä niinkun)) = -6.276553153991699  [esimerkiks:shortlist]
log(p(niinkun | ... sillä niinkun esimerkiks)) = -9.832931518554688  [niinkun:shortlist]
log(p(et | ... niinkun esimerkiks niinkun)) = -4.801042556762695  [et:shortlist]
log(p(se | ... esimerkiks niinkun et)) = -2.1299350261688232  [se:shortlist]
log(p(pystyy | ... niinkun et se)) = -5.870017051696777  [pystyy:shortlist]
log(p(printtaa | ... et se pystyy)) = -12.913132667541504  [printtaa:shortlist]
log(p(sillä | ... se pystyy printtaa)) = -6.739167213439941  [sillä:shortlist]
log(p(niinkun | ... pystyy printtaa sillä)) = -8.006672859191895  [niinkun:shortlist]
log(p(lukko | ... printtaa sillä niinkun)) = -10.774740219116211  [lukko:shortlist]
log(p(ja | ... sillä niinkun lukko)) = -2.2735445499420166  [ja:shortlist]
log(p(ja | ... niinkun lukko ja)) = -7.691452503204346  [ja:shortlist]
log(p(ja | ... lukko ja ja)) = -5.517910003662109  [ja:shortlist]
log(p(kaikkee | ... ja ja ja)) = -7.522097587585449  [kaikkee:shortlist]
log(p(niinku | ... ja ja kaikkee)) = -6.417724132537842  [niinku:shortlist]
log(p(toimivaa | ... ja kaikkee niinku)) = -10.69924545288086  [toimivaa:shortlist]
log(p(ja | ... kaikkee niinku toimivaa)) = -2.332350015640259  [ja:shortlist]
log(p(niinku | ... niinku toimivaa ja)) = -5.509417533874512  [niinku:shortlist]
log(p(jos | ... toimivaa ja niinku)) = -3.825417995452881  [jos:shortlist]
log(p(sä | ... ja niinku jos)) = -4.664956092834473  [sä:shortlist]
log(p(juutuubist | ... niinku jos sä)) = -inf  [juutuubist:OOS]
log(p(katot | ... jos sä juutuubist)) = -8.365924835205078  [katot:shortlist]
log(p(itse | ... sä juutuubist katot)) = -8.991239547729492  [itse:shortlist]
log(p(asiassa | ... juutuubist katot itse)) = -8.691225051879883  [asiassa:shortlist]
log(p(niin | ... katot itse asiassa)) = -1.4027801752090454  [niin:shortlist]
log(p(siellä | ... itse asiassa niin)) = -4.437281131744385  [siellä:shortlist]
log(p(on | ... asiassa niin siellä)) = -0.6494303941726685  [on:shortlist]
log(p(sellanen | ... niin siellä on)) = -4.03861141204834  [sellanen:shortlist]
log(p(makee | ... siellä on sellanen)) = -9.175577163696289  [makee:shortlist]
log(p(et | ... on sellanen makee)) = -5.758199214935303  [et:shortlist]
log(p(se | ... sellanen makee et)) = -1.7026231288909912  [se:shortlist]
log(p(se | ... makee et se)) = -6.31468391418457  [se:shortlist]
log(p(sellaisella | ... et se se)) = -14.08885669708252  [sellaisella:shortlist]
log(p(kolme | ... se se sellaisella)) = -6.860708713531494  [kolme:shortlist]
log(p(dee | ... se sellaisella kolme)) = -5.95456075668335  [dee:shortlist]
log(p(printterillä | ... sellaisella kolme dee)) = -inf  [printterillä:OOS]
log(p(printataan | ... kolme dee printterillä)) = -inf  [printataan:OOS]
log(p(sellanen | ... dee printterillä printataan)) = -8.334197044372559  [sellanen:shortlist]
log(p(niinkun | ... printterillä printataan sellanen)) = -7.6761932373046875  [niinkun:shortlist]
log(p(muovista | ... printataan sellanen niinkun)) = -12.22342300415039  [muovista:shortlist]
log(p(tietenkin | ... sellanen niinkun muovista)) = -10.667730331420898  [tietenkin:shortlist]
log(p(siinä | ... niinkun muovista tietenkin)) = -3.776390314102173  [siinä:shortlist]
log(p(nii | ... muovista tietenkin siinä)) = -8.58964729309082  [nii:shortlist]
log(p(tota | ... tietenkin siinä nii)) = -7.34766149520874  [tota:shortlist]
log(p(semmonen | ... siinä nii tota)) = -7.7221832275390625  [semmonen:shortlist]
p(hammasratashäkkyrä | ... nii tota semmonen) is not predicted  [hammasratashäkkyrä:OOV]
log(p(joka | ... tota semmonen hammasratashäkkyrä)) = -5.440179347991943  [joka:shortlist]
log(p(niinkun | ... semmonen hammasratashäkkyrä joka)) = -9.747854232788086  [niinkun:shortlist]
log(p(sen | ... hammasratashäkkyrä joka niinkun)) = -5.620249271392822  [sen:shortlist]
log(p(jälkeen | ... joka niinkun sen)) = -5.020809650421143  [jälkeen:shortlist]
log(p(kun | ... niinkun sen jälkeen)) = -4.23619270324707  [kun:shortlist]
log(p(se | ... sen jälkeen kun)) = -1.3029303550720215  [se:shortlist]
log(p(tulee | ... jälkeen kun se)) = -4.289126396179199  [tulee:shortlist]
log(p(siit | ... kun se tulee)) = -6.003342151641846  [siit:shortlist]
log(p(printteristä | ... se tulee siit)) = -inf  [printteristä:OOS]
log(p(ni | ... tulee siit printteristä)) = -2.21944260597229  [ni:shortlist]
log(p(sit | ... siit printteristä ni)) = -2.677727222442627  [sit:shortlist]
log(p(vaan | ... printteristä ni sit)) = -6.501407623291016  [vaan:shortlist]
log(p(karistetaan | ... ni sit vaan)) = -inf  [karistetaan:OOS]
log(p(se | ... sit vaan karistetaan)) = -2.688610076904297  [se:shortlist]
log(p(pöly | ... vaan karistetaan se)) = -13.460112571716309  [pöly:shortlist]
log(p(ympäriltä | ... karistetaan se pöly)) = -9.966036796569824  [ympäriltä:shortlist]
log(p(ja | ... se pöly ympäriltä)) = -1.7145638465881348  [ja:shortlist]
log(p(sitte | ... pöly ympäriltä ja)) = -3.4998035430908203  [sitte:shortlist]
log(p(sit | ... ympäriltä ja sitte)) = -5.427846908569336  [sit:shortlist]
log(p(se | ... ja sitte sit)) = -1.2898377180099487  [se:shortlist]
log(p(toimii | ... sitte sit se)) = -6.473193645477295  [toimii:shortlist]
log(p(se | ... sit se toimii)) = -4.077203273773193  [se:shortlist]
log(p(pyörii | ... se toimii se)) = -8.679877281188965  [pyörii:shortlist]
log(p(silleen | ... toimii se pyörii)) = -5.59691858291626  [silleen:shortlist]
log(p(siinä | ... se pyörii silleen)) = -4.894307613372803  [siinä:shortlist]
log(p(</s> | ... pyörii silleen siinä)) = -2.4790525436401367  [</s>:shortlist]
Sentence perplexity: 365.60717548327347

# Sentence 711
log(p(kohta | <s>)) = -7.593876361846924  [kohta:shortlist]
log(p(sitä | <s> kohta)) = -5.006185054779053  [sitä:shortlist]
log(p(saadaan | <s> kohta sitä)) = -7.125002861022949  [saadaan:shortlist]
log(p(niinku | ... kohta sitä saadaan)) = -8.072553634643555  [niinku:shortlist]
log(p(et | ... sitä saadaan niinku)) = -6.734114646911621  [et:shortlist]
log(p(sit | ... saadaan niinku et)) = -5.720852375030518  [sit:shortlist]
log(p(saadaan | ... niinku et sit)) = -6.95547342300415  [saadaan:shortlist]
log(p(tehtyy | ... et sit saadaan)) = -6.957080841064453  [tehtyy:shortlist]
log(p(niinku | ... sit saadaan tehtyy)) = -5.608035087585449  [niinku:shortlist]
log(p(ikään | ... saadaan tehtyy niinku)) = -9.694520950317383  [ikään:shortlist]
log(p(ku | ... tehtyy niinku ikään)) = -3.7967610359191895  [ku:shortlist]
log(p(valmista | ... niinku ikään ku)) = -11.389315605163574  [valmista:shortlist]
log(p(elikkä | ... ikään ku valmista)) = -9.94953727722168  [elikkä:shortlist]
log(p(tehään | ... ku valmista elikkä)) = -7.044147968292236  [tehään:shortlist]
log(p(se | ... valmista elikkä tehään)) = -2.7937448024749756  [se:shortlist]
log(p(sellasesta | ... elikkä tehään se)) = -13.899144172668457  [sellasesta:shortlist]
log(p(saadaan | ... tehään se sellasesta)) = -10.006558418273926  [saadaan:shortlist]
log(p(printattua | ... se sellasesta saadaan)) = -inf  [printattua:OOS]
log(p(se | ... sellasesta saadaan printattua)) = -3.956031084060669  [se:shortlist]
log(p(sellaselle | ... saadaan printattua se)) = -11.256722450256348  [sellaselle:shortlist]
log(p(matskulle | ... printattua se sellaselle)) = -inf  [matskulle:OOS]
log(p(joka | ... se sellaselle matskulle)) = -3.7365565299987793  [joka:shortlist]
log(p(kestää | ... sellaselle matskulle joka)) = -6.621929168701172  [kestää:shortlist]
log(p(oikeesti | ... matskulle joka kestää)) = -7.2963409423828125  [oikeesti:shortlist]
log(p(jotain | ... joka kestää oikeesti)) = -5.497680187225342  [jotain:shortlist]
log(p(ni | ... kestää oikeesti jotain)) = -6.4973249435424805  [ni:shortlist]
log(p(sitte | ... oikeesti jotain ni)) = -4.050623416900635  [sitte:shortlist]
log(p(sen | ... jotain ni sitte)) = -4.031250953674316  [sen:shortlist]
log(p(jälkeen | ... ni sitte sen)) = -3.6806488037109375  [jälkeen:shortlist]
log(p(siit | ... sitte sen jälkeen)) = -6.938162326812744  [siit:shortlist]
log(p(on | ... sen jälkeen siit)) = -1.7464110851287842  [on:shortlist]
log(p(ehkä | ... jälkeen siit on)) = -5.52067756652832  [ehkä:shortlist]
log(p(jotain | ... siit on ehkä)) = -4.070234775543213  [jotain:shortlist]
log(p(hyötyyki | ... on ehkä jotain)) = -inf  [hyötyyki:OOS]
log(p(mut | ... ehkä jotain hyötyyki)) = -4.366479873657227  [mut:shortlist]
log(p(se | ... jotain hyötyyki mut)) = -2.4596047401428223  [se:shortlist]
log(p(mistä | ... hyötyyki mut se)) = -8.096952438354492  [mistä:shortlist]
log(p(siihen | ... mut se mistä)) = -6.869410514831543  [siihen:shortlist]
log(p(vois | ... se mistä siihen)) = -5.266104221343994  [vois:shortlist]
log(p(olla | ... mistä siihen vois)) = -3.3188462257385254  [olla:shortlist]
log(p(niinku | ... siihen vois olla)) = -5.255021095275879  [niinku:shortlist]
log(p(sillee | ... vois olla niinku)) = -4.889700889587402  [sillee:shortlist]
log(p(niinku | ... olla niinku sillee)) = -2.838341474533081  [niinku:shortlist]
log(p(et | ... niinku sillee niinku)) = -3.615260124206543  [et:shortlist]
log(p(alkuvaiheessa | ... sillee niinku et)) = -15.465359687805176  [alkuvaiheessa:shortlist]
log(p(et | ... niinku et alkuvaiheessa)) = -5.9803466796875  [et:shortlist]
log(p(et | ... et alkuvaiheessa et)) = -5.594399452209473  [et:shortlist]
log(p(niinku | ... alkuvaiheessa et et)) = -4.091579914093018  [niinku:shortlist]
log(p(mistä | ... et et niinku)) = -5.941000938415527  [mistä:shortlist]
log(p(siit | ... et niinku mistä)) = -8.212448120117188  [siit:shortlist]
log(p(olis | ... niinku mistä siit)) = -4.967887878417969  [olis:shortlist]
log(p(niinku | ... mistä siit olis)) = -4.0957231521606445  [niinku:shortlist]
log(p(jotain | ... siit olis niinku)) = -5.150108814239502  [jotain:shortlist]
log(p(järkee | ... olis niinku jotain)) = -5.225485801696777  [järkee:shortlist]
log(p(nii | ... niinku jotain järkee)) = -5.739799976348877  [nii:shortlist]
log(p(on | ... jotain järkee nii)) = -4.714472770690918  [on:shortlist]
log(p(että | ... järkee nii on)) = -6.025508880615234  [että:shortlist]
log(p(pystyy | ... nii on että)) = -6.323462009429932  [pystyy:shortlist]
log(p(ite | ... on että pystyy)) = -5.305413246154785  [ite:shortlist]
log(p(tota | ... että pystyy ite)) = -8.453288078308105  [tota:shortlist]
log(p(niin | ... pystyy ite tota)) = -5.835558891296387  [niin:shortlist]
log(p(printtaa | ... ite tota niin)) = -14.241016387939453  [printtaa:shortlist]
log(p(esimerkiks | ... tota niin printtaa)) = -8.489206314086914  [esimerkiks:shortlist]
log(p(jostain | ... niin printtaa esimerkiks)) = -7.0534162521362305  [jostain:shortlist]
log(p(autost | ... printtaa esimerkiks jostain)) = -9.84088134765625  [autost:shortlist]
log(p(on | ... esimerkiks jostain autost)) = -5.682476043701172  [on:shortlist]
log(p(menny | ... jostain autost on)) = -6.445524215698242  [menny:shortlist]
log(p(joku | ... autost on menny)) = -3.0470099449157715  [joku:shortlist]
log(p(niinku | ... on menny joku)) = -6.636996746063232  [niinku:shortlist]
log(p(tota | ... menny joku niinku)) = -8.722670555114746  [tota:shortlist]
log(p(yks | ... joku niinku tota)) = -8.029247283935547  [yks:shortlist]
log(p(pleksin | ... niinku tota yks)) = -15.213215827941895  [pleksin:shortlist]
log(p(palanen | ... tota yks pleksin)) = -6.064146041870117  [palanen:shortlist]
log(p(ni | ... yks pleksin palanen)) = -4.970223903656006  [ni:shortlist]
log(p(sä | ... pleksin palanen ni)) = -7.696861267089844  [sä:shortlist]
log(p(voit | ... palanen ni sä)) = -2.4953784942626953  [voit:shortlist]
log(p(printtaa | ... ni sä voit)) = -12.10004711151123  [printtaa:shortlist]
log(p(sen | ... sä voit printtaa)) = -0.8548339605331421  [sen:shortlist]
log(p(pleksin | ... voit printtaa sen)) = -11.67525577545166  [pleksin:shortlist]
log(p(palasen | ... printtaa sen pleksin)) = -11.407466888427734  [palasen:shortlist]
log(p(ja | ... sen pleksin palasen)) = -2.015254020690918  [ja:shortlist]
log(p(niinku | ... pleksin palasen ja)) = -7.4110107421875  [niinku:shortlist]
log(p(liimaa | ... palasen ja niinku)) = -10.288368225097656  [liimaa:shortlist]
log(p(sen | ... ja niinku liimaa)) = -2.63598370552063  [sen:shortlist]
log(p(paikalleen | ... niinku liimaa sen)) = -6.5639190673828125  [paikalleen:shortlist]
log(p(tai | ... liimaa sen paikalleen)) = -3.2819762229919434  [tai:shortlist]
log(p(tai | ... sen paikalleen tai)) = -7.290907382965088  [tai:shortlist]
log(p(jotain | ... paikalleen tai tai)) = -3.303985595703125  [jotain:shortlist]
log(p(</s> | ... tai tai jotain)) = -1.3214530944824219  [</s>:shortlist]
Sentence perplexity: 614.0302240971276

# Sentence 712
log(p(siin | <s>)) = -7.143564701080322  [siin:shortlist]
log(p(on | <s> siin)) = -0.8560709357261658  [on:shortlist]
log(p(sitä | <s> siin on)) = -4.357597827911377  [sitä:shortlist]
log(p(kehitys | ... siin on sitä)) = -12.160653114318848  [kehitys:shortlist]
log(p(kehittyy | ... on sitä kehitys)) = -8.65459156036377  [kehittyy:shortlist]
log(p(että | ... sitä kehitys kehittyy)) = -4.853760242462158  [että:shortlist]
log(p(se | ... kehitys kehittyy että)) = -2.4503393173217773  [se:shortlist]
log(p(tota | ... kehittyy että se)) = -10.151095390319824  [tota:shortlist]
log(p(se | ... että se tota)) = -6.104739665985107  [se:shortlist]
log(p(mitä | ... se tota se)) = -6.916159152984619  [mitä:shortlist]
log(p(sillon | ... tota se mitä)) = -7.249416828155518  [sillon:shortlist]
log(p(joskus | ... se mitä sillon)) = -3.5126261711120605  [joskus:shortlist]
log(p(o | ... mitä sillon joskus)) = -6.830698013305664  [o:shortlist]
log(p(voinu | ... sillon joskus o)) = -7.899459362030029  [voinu:shortlist]
log(p(tehä | ... joskus o voinu)) = -2.5064544677734375  [tehä:shortlist]
log(p(ni | ... o voinu tehä)) = -3.9755282402038574  [ni:shortlist]
log(p(on | ... voinu tehä ni)) = -2.7989768981933594  [on:shortlist]
log(p(kylä | ... tehä ni on)) = -10.812027931213379  [kylä:shortlist]
log(p(niin | ... ni on kylä)) = -3.486083507537842  [niin:shortlist]
log(p(paljon | ... on kylä niin)) = -4.5379533767700195  [paljon:shortlist]
log(p(vähemmän | ... kylä niin paljon)) = -6.14031982421875  [vähemmän:shortlist]
log(p(kum | ... niin paljon vähemmän)) = -15.508378982543945  [kum:shortlist]
log(p(mitä | ... paljon vähemmän kum)) = -5.634284973144531  [mitä:shortlist]
log(p(sillä | ... vähemmän kum mitä)) = -7.097213268280029  [sillä:shortlist]
log(p(nykyään | ... kum mitä sillä)) = -7.0286712646484375  [nykyään:shortlist]
log(p(voidaan | ... mitä sillä nykyään)) = -9.302131652832031  [voidaan:shortlist]
log(p(tehdä | ... sillä nykyään voidaan)) = -2.096696138381958  [tehdä:shortlist]
log(p(ja | ... nykyään voidaan tehdä)) = -2.9247887134552  [ja:shortlist]
log(p(sitte | ... voidaan tehdä ja)) = -3.930046796798706  [sitte:shortlist]
log(p(kuitenki | ... tehdä ja sitte)) = -7.1641106605529785  [kuitenki:shortlist]
log(p(siin | ... ja sitte kuitenki)) = -6.872815132141113  [siin:shortlist]
log(p(on | ... sitte kuitenki siin)) = -0.9162584543228149  [on:shortlist]
log(p(niinku | ... kuitenki siin on)) = -5.195934772491455  [niinku:shortlist]
log(p(siin | ... siin on niinku)) = -6.725879669189453  [siin:shortlist]
log(p(ollaan | ... on niinku siin)) = -8.527921676635742  [ollaan:shortlist]
log(p(sen | ... niinku siin ollaan)) = -4.618708610534668  [sen:shortlist]
log(p(kehityksen | ... siin ollaan sen)) = -9.47376823425293  [kehityksen:shortlist]
log(p(sellasella | ... ollaan sen kehityksen)) = -13.849483489990234  [sellasella:shortlist]
log(p(se | ... sen kehityksen sellasella)) = -5.256956577301025  [se:shortlist]
log(p(on | ... kehityksen sellasella se)) = -1.131045937538147  [on:shortlist]
log(p(mahollista | ... sellasella se on)) = -9.353835105895996  [mahollista:shortlist]
log(p(että | ... se on mahollista)) = -3.4385616779327393  [että:shortlist]
log(p(se | ... on mahollista että)) = -2.0249288082122803  [se:shortlist]
log(p(ottaa | ... mahollista että se)) = -6.902709007263184  [ottaa:shortlist]
log(p(sellasen | ... että se ottaa)) = -7.6630449295043945  [sellasen:shortlist]
log(p(eksponentiaalisen | ... se ottaa sellasen)) = -inf  [eksponentiaalisen:OOS]
log(p(pyräyksen | ... ottaa sellasen eksponentiaalisen)) = -inf  [pyräyksen:OOS]
log(p(niinku | ... sellasen eksponentiaalisen pyräyksen)) = -5.814371109008789  [niinku:shortlist]
log(p(tietotekniikkaki | ... eksponentiaalisen pyräyksen niinku)) = -inf  [tietotekniikkaki:OOS]
log(p(aikoinaan | ... pyräyksen niinku tietotekniikkaki)) = -8.029903411865234  [aikoinaan:shortlist]
log(p(</s> | ... niinku tietotekniikkaki aikoinaan)) = -0.654464840888977  [</s>:shortlist]
Sentence perplexity: 425.3077964950458

# Sentence 713
log(p(niin | <s>)) = -3.8989033699035645  [niin:shortlist]
log(p(jos | <s> niin)) = -4.8213043212890625  [jos:shortlist]
